,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
80,60,61,61,61,61,73,73,73,73,65,65,65,65,61,61,61,61,60,60,60,60,61,61,61,61,62,62,62,62,63,63,63,63,70,70,70,70,64,64,64,64,59,59,59,59,59,59,59,59,78,78,78,78,71,71,71,71,67,67,67,S4,1517994000,2018-02-07 9:00:00,1517994900,0,0.0,4,3.0,0
81,67,63,63,63,63,60,60,60,60,57,57,57,57,59,59,59,59,62,62,62,62,60,60,60,60,59,59,59,59,61,61,61,61,59,59,59,59,59,59,59,59,60,60,60,60,62,62,62,62,76,76,76,76,71,71,71,71,65,65,65,S4,1517994900,2018-02-07 9:15:00,1517995800,0,0.0,3,3.0,0
82,65,71,71,71,71,71,71,71,71,79,79,79,79,89,89,89,89,86,86,86,86,82,82,82,82,82,82,82,82,90,90,90,90,82,82,82,82,84,84,84,84,87,87,87,87,92,92,92,92,74,74,74,74,80,80,80,80,77,77,77,S4,1517995800,2018-02-07 9:30:00,1517996700,0,0.0,7,5.066666667,0
83,77,81,81,81,81,79,79,79,79,80,80,80,80,78,78,78,78,72,72,72,72,67,67,67,67,68,68,68,68,73,73,73,73,80,80,80,80,78,78,78,78,78,78,78,78,78,78,78,78,68,68,68,68,63,63,63,63,63,63,63,S4,1517996700,2018-02-07 9:45:00,1517997600,0,0.0,4,4.0,0
84,63,64,64,64,64,64,64,64,64,65,65,65,65,63,63,63,63,64,64,64,64,62,62,62,62,95,95,95,95,85,85,85,85,70,70,70,70,65,65,65,65,65,65,65,65,66,66,66,66,80,80,80,80,75,75,75,75,82,82,82,S4,1517997600,2018-02-07 10:00:00,1517998500,0,0.0,4,3.133333333,0
85,82,71,71,71,71,74,74,74,74,75,75,75,75,69,69,69,69,66,66,66,66,74,74,74,74,76,76,76,76,80,80,80,80,71,71,71,71,64,64,64,64,68,68,68,68,62,62,62,62,66,66,66,66,76,76,76,76,68,68,68,S4,1517998500,2018-02-07 10:15:00,1517999400,0,0.0,3,3.0,0
86,68,68,68,68,68,65,65,65,65,75,75,75,75,77,77,77,77,76,76,76,76,81,81,81,81,71,71,71,71,74,74,74,74,76,76,76,76,73,73,73,73,70,70,70,70,66,66,66,66,62,62,62,62,62,62,62,62,65,65,65,S4,1517999400,2018-02-07 10:30:00,1518000300,0,0.0,3,3.0,0
87,65,62,62,62,62,63,63,63,63,62,62,62,62,74,74,74,74,74,74,74,74,73,73,73,73,80,80,80,80,71,71,71,71,68,68,68,68,64,64,64,64,65,65,65,65,81,81,81,81,97,97,97,97,89,89,89,89,81,81,81,S4,1518000300,2018-02-07 10:45:00,1518001200,0,0.0,7,4.533333333,0
88,81,76,76,76,76,80,80,80,80,82,82,82,82,80,80,80,80,79,79,79,79,83,83,83,83,84,84,84,84,82,82,82,82,85,85,85,85,84,84,84,84,84,84,84,84,85,85,85,85,84,84,84,84,85,85,85,85,83,83,83,S4,1518001200,2018-02-07 11:00:00,1518002100,0,0.0,7,5.733333333,0
89,83,83,83,83,83,85,85,85,85,80,80,80,80,80,80,80,80,79,79,79,79,78,78,78,78,74,74,74,74,72,72,72,72,78,78,78,78,81,81,81,81,82,82,82,82,87,87,87,87,97,97,97,97,86,86,86,86,84,84,84,S4,1518002100,2018-02-07 11:15:00,1518003000,0,0.0,7,5.733333333,0
90,84,81,81,81,81,80,80,80,80,81,81,81,81,82,82,82,82,80,80,80,80,82,82,82,82,83,83,83,83,83,83,83,83,88,88,88,88,96,96,96,96,81,81,81,81,79,79,79,79,80,80,80,80,86,86,86,86,86,86,86,S4,1518003000,2018-02-07 11:30:00,1518003900,0,0.0,7,5.4,0
91,86,84,84,84,84,83,83,83,83,87,87,87,87,86,86,86,86,89,89,89,89,86,86,86,86,85,85,85,85,86,86,86,86,86,86,86,86,83,83,83,83,89,89,89,89,89,89,89,89,87,87,87,87,86,86,86,86,89,89,89,S4,1518003900,2018-02-07 11:45:00,1518004800,0,0.0,7,6.0,0
92,89,90,90,90,90,105,105,105,105,103,103,103,103,96,96,96,96,117,117,117,117,103,103,103,103,94,94,94,94,90,90,90,90,84,84,84,84,87,87,87,87,84,84,84,84,80,80,80,80,77,77,77,77,73,73,73,73,75,75,75,S4,1518004800,2018-02-07 12:00:00,1518005700,0,0.0,7,4.333333333,0
93,75,74,74,74,74,70,70,70,70,71,71,71,71,68,68,68,68,69,69,69,69,68,68,68,68,69,69,69,69,76,76,76,76,76,76,76,76,76,76,76,76,81,81,81,81,76,76,76,76,70,70,70,70,67,67,67,67,74,74,74,S4,1518005700,2018-02-07 12:15:00,1518006600,0,0.0,3,3.0,0
94,74,72,72,72,72,69,69,69,69,66,66,66,66,66,66,66,66,77,77,77,77,71,71,71,71,83,83,83,83,85,85,85,85,95,95,95,95,88,88,88,88,81,81,81,81,80,80,80,80,77,77,77,77,75,75,75,75,67,67,67,S4,1518006600,2018-02-07 12:30:00,1518007500,0,0.0,7,4.266666667,0
95,67,66,66,66,66,83,83,83,83,81,81,81,81,81,81,81,81,80,80,80,80,77,77,77,77,84,84,84,84,74,74,74,74,76,76,76,76,84,84,84,84,83,83,83,83,83,83,83,83,82,82,82,82,76,76,76,76,85,85,85,S4,1518007500,2018-02-07 12:45:00,1518008400,0,0.0,4,4.0,0
96,85,85,85,85,85,81,81,81,81,81,81,81,81,79,79,79,79,76,76,76,76,85,85,85,85,83,83,83,83,72,72,72,72,70,70,70,70,73,73,73,73,76,76,76,76,70,70,70,70,70,70,70,70,66,66,66,66,74,74,74,S4,1518008400,2018-02-07 13:00:00,1518009300,0,0.0,4,4.0,0
97,74,76,76,76,76,79,79,79,79,77,77,77,77,72,72,72,72,79,79,79,79,71,71,71,71,77,77,77,77,72,72,72,72,68,68,68,68,71,71,71,71,79,79,79,79,70,70,70,70,69,69,69,69,67,67,67,67,65,65,65,S4,1518009300,2018-02-07 13:15:00,1518010200,0,0.0,4,4.0,0
98,65,68,68,68,68,80,80,80,80,81,81,81,81,71,71,71,71,68,68,68,68,68,68,68,68,72,72,72,72,86,86,86,86,85,85,85,85,75,75,75,75,68,68,68,68,69,69,69,69,70,70,70,70,85,85,85,85,85,85,85,S4,1518010200,2018-02-07 13:30:00,1518011100,0,0.0,4,2.866666667,0
99,85,77,77,77,77,77,77,77,77,79,79,79,79,71,71,71,71,65,65,65,65,75,75,75,75,73,73,73,73,70,70,70,70,82,82,82,82,84,84,84,84,91,91,91,91,86,86,86,86,86,86,86,86,93,93,93,93,91,91,91,S4,1518011100,2018-02-07 13:45:00,1518012000,0,0.0,7,4.266666667,0
100,91,88,88,88,88,91,91,91,91,87,87,87,87,83,83,83,83,79,79,79,79,77,77,77,77,72,72,72,72,75,75,75,75,80,80,80,80,83,83,83,83,75,75,75,75,71,71,71,71,67,67,67,67,67,67,67,67,69,69,69,S4,1518012000,2018-02-07 14:00:00,1518012900,0,0.0,7,3.266666667,0
101,69,69,69,69,69,67,67,67,67,85,85,85,85,76,76,76,76,68,68,68,68,67,67,67,67,78,78,78,78,82,82,82,82,71,71,71,71,68,68,68,68,73,73,73,73,77,77,77,77,70,70,70,70,67,67,67,67,80,80,80,S4,1518012900,2018-02-07 14:15:00,1518013800,0,0.0,3,2.8,0
102,80,76,76,76,76,76,76,76,76,81,81,81,81,87,87,87,87,79,79,79,79,77,77,77,77,86,86,86,86,82,82,82,82,92,92,92,92,95,95,95,95,84,84,84,84,78,78,78,78,79,79,79,79,86,86,86,86,77,77,77,S4,1518013800,2018-02-07 14:30:00,1518014700,0,0.0,7,3.0,0
103,77,76,76,76,76,88,88,88,88,92,92,92,92,83,83,83,83,80,80,80,80,87,87,87,87,80,80,80,80,74,74,74,74,73,73,73,73,73,73,73,73,74,74,74,74,75,75,75,75,75,75,75,75,76,76,76,76,81,81,81,S4,1518014700,2018-02-07 14:45:00,1518015600,0,0.0,3,2.4,0
104,81,90,90,90,90,85,85,85,85,77,77,77,77,85,85,85,85,93,93,93,93,92,92,92,92,91,91,91,91,93,93,93,93,98,98,98,98,110,110,110,110,86,86,86,86,77,77,77,77,75,75,75,75,74,74,74,74,68,68,68,S4,1518015600,2018-02-07 15:00:00,1518016500,0,0.0,7,3.866666667,0
105,68,68,68,68,68,74,74,74,74,89,89,89,89,81,81,81,81,83,83,83,83,80,80,80,80,75,75,75,75,72,72,72,72,81,81,81,81,74,74,74,74,69,69,69,69,71,71,71,71,82,82,82,82,76,76,76,76,73,73,73,S4,1518016500,2018-02-07 15:15:00,1518017400,0,0.0,7,3.066666667,0
106,73,70,70,70,70,70,70,70,70,71,71,71,71,76,76,76,76,85,85,85,85,72,72,72,72,70,70,70,70,73,73,73,73,83,83,83,83,82,82,82,82,73,73,73,73,72,72,72,72,72,72,72,72,84,84,84,84,80,80,80,S4,1518017400,2018-02-07 15:30:00,1518018300,0,0.0,3,3.0,0
107,80,72,72,72,72,69,69,69,69,83,83,83,83,77,77,77,77,79,79,79,79,82,82,82,82,70,70,70,70,67,67,67,67,79,79,79,79,74,74,74,74,76,76,76,76,72,72,72,72,68,68,68,68,66,66,66,66,71,71,71,S4,1518018300,2018-02-07 15:45:00,1518019200,0,0.0,3,3.0,0
108,71,70,70,70,70,85,85,85,85,76,76,76,76,69,69,69,69,68,68,68,68,75,75,75,75,91,91,91,91,102,102,102,102,80,80,80,80,85,85,85,85,84,84,84,84,82,82,82,82,82,82,82,82,93,93,93,93,101,101,101,S4,1518019200,2018-02-07 16:00:00,1518020100,0,0.0,7,5.4,0
109,101,106,106,106,106,107,107,107,107,90,90,90,90,88,88,88,88,100,100,100,100,102,102,102,102,102,102,102,102,94,94,94,94,83,83,83,83,78,78,78,78,73,73,73,73,69,69,69,69,71,71,71,71,76,76,76,76,74,74,74,S4,1518020100,2018-02-07 16:15:00,1518021000,0,0.0,7,4.866666667,0
110,74,75,75,75,75,77,77,77,77,75,75,75,75,75,75,75,75,78,78,78,78,79,79,79,79,73,73,73,73,72,72,72,72,77,77,77,77,88,88,88,88,90,90,90,90,80,80,80,80,82,82,82,82,82,82,82,82,82,82,82,S4,1518021000,2018-02-07 16:30:00,1518021900,0,0.0,7,5.666666667,0
111,82,83,83,83,83,83,83,83,83,89,89,89,89,89,89,89,89,85,85,85,85,84,84,84,84,87,87,87,87,85,85,85,85,83,83,83,83,83,83,83,83,82,82,82,82,79,79,79,79,76,76,76,76,77,77,77,77,79,79,79,S4,1518021900,2018-02-07 16:45:00,1518022800,0,0.0,7,6.0,0
112,79,79,79,79,79,94,94,94,94,93,93,93,93,81,81,81,81,81,81,81,81,89,89,89,89,83,83,83,83,80,80,80,80,80,80,80,80,78,78,78,78,94,94,94,94,85,85,85,85,81,81,81,81,79,79,79,79,79,79,79,S4,1518022800,2018-02-07 17:00:00,1518023700,0,0.0,7,4.866666667,0
113,79,74,74,74,74,77,77,77,77,80,80,80,80,78,78,78,78,76,76,76,76,77,77,77,77,77,77,77,77,79,79,79,79,76,76,76,76,71,71,71,71,72,72,72,72,72,72,72,72,78,78,78,78,79,79,79,79,79,79,79,S4,1518023700,2018-02-07 17:15:00,1518024600,0,0.0,4,4.0,0
114,79,76,76,76,76,74,74,74,74,74,74,74,74,76,76,76,76,74,74,74,74,76,76,76,76,75,75,75,75,77,77,77,77,75,75,75,75,90,90,90,90,94,94,94,94,81,81,81,81,78,78,78,78,79,79,79,79,80,80,80,S4,1518024600,2018-02-07 17:30:00,1518025500,0,0.0,5,4.066666667,0
115,80,81,81,81,81,78,78,78,78,79,79,79,79,82,82,82,82,79,79,79,79,86,86,86,86,102,102,102,102,97,97,97,97,85,85,85,85,83,83,83,83,80,80,80,80,82,82,82,82,83,83,83,83,81,81,81,81,80,80,80,S4,1518025500,2018-02-07 17:45:00,1518026400,0,0.0,7,5.666666667,0
116,80,89,89,89,89,83,83,83,83,78,78,78,78,83,83,83,83,91,91,91,91,76,76,76,76,73,73,73,73,91,91,91,91,91,91,91,91,84,84,84,84,83,83,83,83,81,81,81,81,82,82,82,82,87,87,87,87,81,81,81,S4,1518026400,2018-02-07 18:00:00,1518027300,0,0.0,7,5.333333333,0
117,81,83,83,83,83,82,82,82,82,80,80,80,80,80,80,80,80,82,82,82,82,91,91,91,91,86,86,86,86,83,83,83,83,78,78,78,78,103,103,103,103,115,115,115,115,93,93,93,93,84,84,84,84,81,81,81,81,87,87,87,S4,1518027300,2018-02-07 18:15:00,1518028200,0,0.0,7,6.266666667,0
118,87,115,115,115,115,92,92,92,92,82,82,82,82,95,95,95,95,84,84,84,84,84,84,84,84,84,84,84,84,89,89,89,89,85,85,85,85,81,81,81,81,88,88,88,88,95,95,95,95,103,103,103,103,100,100,100,100,100,100,100,S4,1518028200,2018-02-07 18:30:00,1518029100,0,0.0,7,5.933333333,0
119,100,97,97,97,97,94,94,94,94,101,101,101,101,100,100,100,100,100,100,100,100,88,88,88,88,86,86,86,86,104,104,104,104,117,117,117,117,126,126,126,126,101,101,101,101,82,82,82,82,82,82,82,82,79,79,79,79,89,89,89,S4,1518029100,2018-02-07 18:45:00,1518030000,0,0.0,7,6.133333333,0
120,89,87,87,87,87,77,77,77,77,76,76,76,76,79,79,79,79,84,84,84,84,85,85,85,85,98,98,98,98,92,92,92,92,97,97,97,97,88,88,88,88,82,82,82,82,78,78,78,78,82,82,82,82,83,83,83,83,82,82,82,S4,1518030000,2018-02-07 19:00:00,1518030900,0,0.0,7,6.066666667,0
121,82,84,84,84,84,83,83,83,83,81,81,81,81,103,103,103,103,116,116,116,116,132,132,132,132,103,103,103,103,91,91,91,91,97,97,97,97,128,128,128,128,153,153,153,153,111,111,111,111,102,102,102,102,113,113,113,113,115,115,115,S4,1518030900,2018-02-07 19:15:00,1518031800,0,0.13,7,5.266666667,0
122,115,115,115,115,115,113,113,113,113,119,119,119,119,114,114,114,114,111,111,111,111,118,118,118,118,120,120,120,120,120,120,120,120,118,118,118,118,115,115,115,115,112,112,112,112,117,117,117,117,115,115,115,115,116,116,116,116,116,116,116,S4,1518031800,2018-02-07 19:30:00,1518032700,0,0.0,7,6.266666667,0
123,116,115,115,115,115,109,109,109,109,110,110,110,110,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,115,115,115,115,111,111,111,111,121,121,121,121,115,115,115,115,113,113,113,113,114,114,114,114,115,115,115,S4,1518032700,2018-02-07 19:45:00,1518033600,0,0.0,7,5.333333333,0
124,115,116,116,116,116,110,110,110,110,121,121,121,121,134,134,134,134,137,137,137,137,132,132,132,132,137,137,137,137,129,129,129,129,121,121,121,121,115,115,115,115,114,114,114,114,117,117,117,117,112,112,112,112,104,104,104,104,99,99,99,S4,1518033600,2018-02-07 20:00:00,1518034500,0,0.0,7,5.666666667,0
125,99,95,95,95,95,96,96,96,96,94,94,94,94,95,95,95,95,94,94,94,94,95,95,95,95,96,96,96,96,93,93,93,93,102,102,102,102,102,102,102,102,104,104,104,104,98,98,98,98,98,98,98,98,98,98,98,98,99,99,99,S4,1518034500,2018-02-07 20:15:00,1518035400,0,0.0,4,4.0,0
126,99,96,96,96,96,100,100,100,100,93,93,93,93,95,95,95,95,95,95,95,95,97,97,97,97,94,94,94,94,93,93,93,93,91,91,91,91,96,96,96,96,94,94,94,94,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,S4,1518035400,2018-02-07 20:30:00,1518036300,0,0.0,4,2.8,0
127,86,91,91,91,91,90,90,90,90,93,93,93,93,86,86,86,86,84,84,84,84,86,86,86,86,88,88,88,88,96,96,96,96,92,92,92,92,83,83,83,83,92,92,92,92,86,86,86,86,86,86,86,86,89,89,89,89,88,88,88,S4,1518036300,2018-02-07 20:45:00,1518037200,0,0.0,5,3.0,0
128,88,84,84,84,84,88,88,88,88,87,87,87,87,89,89,89,89,109,109,109,109,104,104,104,104,97,97,97,97,110,110,110,110,104,104,104,104,107,107,107,107,95,95,95,95,92,92,92,92,111,111,111,111,101,101,101,101,107,107,107,S4,1518037200,2018-02-07 21:00:00,1518038100,0,0.0,7,6.4,0
129,107,104,104,104,104,93,93,93,93,88,88,88,88,88,88,88,88,84,84,84,84,87,87,87,87,88,88,88,88,84,84,84,84,83,83,83,83,86,86,86,86,91,91,91,91,109,109,109,109,97,97,97,97,92,92,92,92,91,91,91,S4,1518038100,2018-02-07 21:15:00,1518039000,0,0.0,7,5.4,0
130,91,90,90,90,90,91,91,91,91,90,90,90,90,84,84,84,84,79,79,79,79,82,82,82,82,85,85,85,85,87,87,87,87,85,85,85,85,86,86,86,86,83,83,83,83,79,79,79,79,80,80,80,80,82,82,82,82,77,77,77,S4,1518039000,2018-02-07 21:30:00,1518039900,0,0.0,7,3.933333333,0
131,77,75,75,75,75,81,81,81,81,81,81,81,81,76,76,76,76,74,74,74,74,73,73,73,73,74,74,74,74,72,72,72,72,71,71,71,71,72,72,72,72,86,86,86,86,79,79,79,79,74,74,74,74,73,73,73,73,71,71,71,S4,1518039900,2018-02-07 21:45:00,1518040800,0,0.0,4,3.066666667,0
132,71,76,76,76,76,85,85,85,85,79,79,79,79,75,75,75,75,73,73,73,73,73,73,73,73,79,79,79,79,88,88,88,88,79,79,79,79,76,76,76,76,76,76,76,76,90,90,90,90,91,91,91,91,83,83,83,83,75,75,75,S4,1518040800,2018-02-07 22:00:00,1518041700,0,0.0,4,2.666666667,0
133,75,70,70,70,70,72,72,72,72,73,73,73,73,74,74,74,74,73,73,73,73,87,87,87,87,89,89,89,89,92,92,92,92,89,89,89,89,77,77,77,77,72,72,72,72,70,70,70,70,69,69,69,69,70,70,70,70,70,70,70,S4,1518041700,2018-02-07 22:15:00,1518042600,0,0.0,3,2.2,0
134,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,69,69,69,69,69,69,69,69,71,71,71,71,89,89,89,89,90,90,90,90,90,90,90,90,85,85,85,85,80,80,80,80,75,75,75,75,71,71,71,71,70,70,70,S4,1518042600,2018-02-07 22:30:00,1518043500,0,0.0,7,3.533333333,0
135,70,76,76,76,76,80,80,80,80,82,82,82,82,78,78,78,78,71,71,71,71,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,76,76,76,76,90,90,90,90,86,86,86,86,87,87,87,87,87,87,87,87,76,76,76,S4,1518043500,2018-02-07 22:45:00,1518044400,0,0.0,7,3.066666667,0
136,76,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,S4,1518044400,2018-02-07 23:00:00,1518045300,0,0.0,3,0.4,0
137,69,70,70,70,70,69,69,69,69,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,70,70,70,70,69,69,69,69,70,70,70,S4,1518045300,2018-02-07 23:15:00,1518046200,0,0.0,0,0.0,1
138,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,82,82,82,82,76,76,76,76,72,72,72,72,70,70,70,70,70,70,70,70,69,69,69,S4,1518046200,2018-02-07 23:30:00,1518047100,0,0.0,4,0.266666667,1
139,69,69,69,69,69,69,69,69,69,71,71,71,71,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,69,69,69,69,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,S4,1518047100,2018-02-07 23:45:00,1518048000,0,0.0,2,0.4,1
140,67,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,S4,1518048000,2018-02-08 0:00:00,1518048900,0,0.0,0,0.0,1
141,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,S4,1518048900,2018-02-08 0:15:00,1518049800,0,0.0,0,0.0,1
142,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,76,76,76,76,81,81,81,81,83,83,83,S4,1518049800,2018-02-08 0:30:00,1518050700,0,0.0,7,0.733333333,1
143,83,73,73,73,73,68,68,68,68,66,66,66,66,67,67,67,67,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,S4,1518050700,2018-02-08 0:45:00,1518051600,0,0.0,2,0.133333333,1
144,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,S4,1518051600,2018-02-08 1:00:00,1518052500,0,0.0,3,0.2,1
145,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,84,84,84,84,75,75,75,75,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,S4,1518052500,2018-02-08 1:15:00,1518053400,0,0.0,4,0.533333333,1
146,70,70,70,70,70,70,70,70,70,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1518053400,2018-02-08 1:30:00,1518054300,0,0.0,2,0.533333333,1
147,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1518054300,2018-02-08 1:45:00,1518055200,0,0.0,3,0.2,1
148,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,69,69,69,69,76,76,76,76,67,67,67,67,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518055200,2018-02-08 2:00:00,1518056100,0,0.0,3,0.6,1
149,63,63,63,63,63,63,63,63,63,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518056100,2018-02-08 2:15:00,1518057000,0,0.0,3,0.333333333,1
150,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518057000,2018-02-08 2:30:00,1518057900,0,0.0,2,0.533333333,1
151,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,S4,1518057900,2018-02-08 2:45:00,1518058800,0,0.0,3,0.666666667,1
152,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518058800,2018-02-08 3:00:00,1518059700,0,0.0,4,0.4,1
153,63,75,75,75,75,77,77,77,77,67,67,67,67,63,63,63,63,63,63,63,63,63,63,63,63,65,65,65,65,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518059700,2018-02-08 3:15:00,1518060600,0,0.0,2,0.533333333,1
154,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518060600,2018-02-08 3:30:00,1518061500,0,0.0,0,0.0,1
155,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518061500,2018-02-08 3:45:00,1518062400,0,0.0,0,0.0,1
156,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S4,1518062400,2018-02-08 4:00:00,1518063300,0,0.0,0,0.0,1
157,63,63,63,63,63,63,63,63,63,72,72,72,72,82,82,82,82,74,74,74,74,66,66,66,66,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,64,64,64,64,S4,1518063300,2018-02-08 4:15:00,1518064200,0,0.0,4,0.866666667,1
158,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,S4,1518064200,2018-02-08 4:30:00,1518065100,0,0.0,3,0.866666667,1
159,65,65,65,65,65,77,77,77,77,75,75,75,75,68,68,68,68,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,S4,1518065100,2018-02-08 4:45:00,1518066000,0,0.0,3,0.2,1
160,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,S4,1518066000,2018-02-08 5:00:00,1518066900,0,0.0,0,0.0,1
161,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,71,71,71,71,73,73,73,73,68,68,68,68,66,66,66,66,65,65,65,65,65,65,65,S4,1518066900,2018-02-08 5:15:00,1518067800,0,0.0,4,0.266666667,1
