,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
84,67,92,92,92,92,99,99,99,99,97,97,97,97,90,90,90,90,83,83,83,83,81,81,81,81,80,80,80,80,93,93,93,93,87,87,87,87,85,85,85,85,100,100,100,100,,,,,,,,,,,,,,,,S1,1486298700,2017-02-05 12:45:00,1486299600,0,0.0,7,4.066666667,0
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486299600,2017-02-05 13:00:00,1486300500,0,0.0,0,0.0,0
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486300500,2017-02-05 13:15:00,1486301400,0,0.0,0,0.0,0
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486301400,2017-02-05 13:30:00,1486302300,0,0.0,0,0.0,0
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486302300,2017-02-05 13:45:00,1486303200,0,0.0,3,0.2,0
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486303200,2017-02-05 14:00:00,1486304100,0,0.0,0,0.0,0
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486304100,2017-02-05 14:15:00,1486305000,0,0.0,0,0.0,0
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486305000,2017-02-05 14:30:00,1486305900,0,0.0,0,0.0,0
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486305900,2017-02-05 14:45:00,1486306800,0,0.0,3,0.2,0
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486306800,2017-02-05 15:00:00,1486307700,0,0.0,0,0.0,0
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486307700,2017-02-05 15:15:00,1486308600,0,0.0,0,0.0,0
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486308600,2017-02-05 15:30:00,1486309500,0,0.0,0,0.0,0
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,64,64,,,,S1,1486309500,2017-02-05 15:45:00,1486310400,0,0.0,4,0.266666667,0
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486310400,2017-02-05 16:00:00,1486311300,0,0.0,0,0.0,0
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486311300,2017-02-05 16:15:00,1486312200,0,0.0,0,0.0,0
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486312200,2017-02-05 16:30:00,1486313100,0,0.0,0,0.0,0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486313100,2017-02-05 16:45:00,1486314000,0,0.0,0,0.0,0
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486314000,2017-02-05 17:00:00,1486314900,0,0.0,1,0.133333333,0
102,,,,,,,,,,,,,,73,73,73,73,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,95,95,95,95,97,97,97,97,87,87,87,87,94,94,94,94,76,76,76,76,76,76,76,76,85,85,85,S1,1486314900,2017-02-05 17:15:00,1486315800,0,0.01,7,4.733333333,0
103,85,86,86,86,86,79,79,79,79,78,78,78,78,79,79,79,79,79,79,79,79,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,79,79,79,79,79,79,79,79,79,79,79,79,78,78,78,78,79,79,79,S1,1486315800,2017-02-05 17:30:00,1486316700,0,0.0,5,4.666666667,0
104,79,79,79,79,79,78,78,78,78,77,77,77,77,79,79,79,79,76,76,76,76,72,72,72,72,79,79,79,79,79,79,79,79,94,94,94,94,82,82,82,82,77,77,77,77,77,77,77,77,90,90,90,90,88,88,88,88,82,82,82,S1,1486316700,2017-02-05 17:45:00,1486317600,0,0.0,7,5.0,0
105,82,108,108,108,108,88,88,88,88,90,90,90,90,96,96,96,96,91,91,91,91,93,93,93,93,86,86,86,86,91,91,91,91,87,87,87,87,76,76,76,76,75,75,75,75,78,78,78,78,76,76,76,76,73,73,73,73,74,74,74,S1,1486317600,2017-02-05 18:00:00,1486318500,0,0.0,7,5.066666667,0
106,74,74,74,74,74,74,74,74,74,74,74,74,74,85,85,85,85,75,75,75,75,69,69,69,69,70,70,70,70,72,72,72,72,71,71,71,71,71,71,71,71,73,73,73,73,71,71,71,71,73,73,73,73,78,78,78,78,78,78,78,S1,1486318500,2017-02-05 18:15:00,1486319400,0,0.0,7,5.666666667,0
107,78,70,70,70,70,69,69,69,69,67,67,67,67,64,64,64,64,65,65,65,65,62,62,62,62,59,59,59,59,58,58,58,58,59,59,59,59,67,67,67,67,81,81,81,81,68,68,68,68,61,61,61,61,59,59,59,59,57,57,57,S1,1486319400,2017-02-05 18:30:00,1486320300,0,0.0,7,3.333333333,0
108,57,56,56,56,56,72,72,72,72,75,75,75,75,66,66,66,66,,,,,59,59,59,59,59,59,59,59,59,59,59,59,67,67,67,67,63,63,63,63,61,61,61,61,60,60,60,60,61,61,61,61,72,72,72,72,67,67,67,S1,1486320300,2017-02-05 18:45:00,1486321200,0,0.0,3,2.8,0
109,67,66,66,66,66,60,60,60,60,60,60,60,60,64,64,64,64,79,79,79,79,70,70,70,70,66,66,66,66,76,76,76,76,75,75,75,75,79,79,79,79,75,75,75,75,77,77,77,77,77,77,77,77,79,79,79,79,76,76,76,S1,1486321200,2017-02-05 19:00:00,1486322100,0,0.0,4,3.666666667,0
110,76,63,63,63,63,65,65,65,65,70,70,70,70,78,78,78,78,70,70,70,70,65,65,65,65,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,65,65,65,65,66,66,66,S1,1486322100,2017-02-05 19:15:00,1486323000,0,0.0,4,2.0,0
111,66,74,74,74,74,72,72,72,72,75,75,75,75,82,82,82,82,89,89,89,89,103,103,103,103,87,87,87,87,81,81,81,81,80,80,80,80,78,78,78,78,101,101,101,101,104,104,104,104,102,102,102,102,95,95,95,95,93,93,93,S1,1486323000,2017-02-05 19:30:00,1486323900,0,0.0,7,5.8,0
112,93,104,104,104,104,92,92,92,92,104,104,104,104,95,95,95,95,102,102,102,102,104,104,104,104,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,86,86,86,86,80,80,80,80,89,89,89,S1,1486323900,2017-02-05 19:45:00,1486324800,0,0.0,7,6.8,0
113,89,103,103,103,103,93,93,93,93,83,83,83,83,81,81,81,81,89,89,89,89,92,92,92,92,91,91,91,91,90,90,90,90,86,86,86,86,84,84,84,84,78,78,78,78,89,89,89,89,90,90,90,90,80,80,80,80,76,76,76,S1,1486324800,2017-02-05 20:00:00,1486325700,0,0.0,7,4.666666667,0
114,76,76,76,76,76,74,74,74,74,73,73,73,73,72,72,72,72,72,72,72,72,71,71,71,71,70,70,70,70,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,S1,1486325700,2017-02-05 20:15:00,1486326600,0,0.0,2,1.0,0
115,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,67,67,67,67,67,67,67,S1,1486326600,2017-02-05 20:30:00,1486327500,0,0.0,3,0.666666667,0
116,67,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,67,67,67,67,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,S1,1486327500,2017-02-05 20:45:00,1486328400,0,0.0,3,1.533333333,0
117,65,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,64,64,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,S1,1486328400,2017-02-05 21:00:00,1486329300,0,0.0,2,0.933333333,0
118,65,65,65,65,65,65,65,65,65,75,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486329300,2017-02-05 21:15:00,1486330200,0,0.0,7,3.583333333,0
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486330200,,1486331100,,,,,0
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486331100,,1486332000,,,,,0
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1486332000,,1486332900,,,,,0
122,,,,,,,,,,,,,,,,,,,,,,66,66,66,66,66,66,66,66,77,77,77,77,80,80,80,80,81,81,81,81,80,80,80,80,73,73,73,73,65,65,65,65,64,64,64,64,63,63,63,S1,1486332900,,1486333800,,,,,0
123,63,62,62,62,62,62,62,62,62,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,S1,1486333800,2017-02-05 22:30:00,1486334700,0,0.0,4,0.266666667,0
124,62,62,62,62,62,63,63,63,63,62,62,62,62,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,S1,1486334700,2017-02-05 22:45:00,1486335600,0,0.0,3,0.333333333,1
125,62,62,62,62,62,61,61,61,61,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,S1,1486335600,2017-02-05 23:00:00,1486336500,0,0.0,0,0.0,1
126,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,S1,1486336500,2017-02-05 23:15:00,1486337400,0,0.0,3,0.4,1
127,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S1,1486337400,2017-02-05 23:30:00,1486338300,0,0.0,4,0.666666667,1
128,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,S1,1486338300,2017-02-05 23:45:00,1486339200,0,0.0,0,0.0,1
129,,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,73,73,73,73,65,65,65,65,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S1,1486339200,2017-02-06 0:00:00,1486340100,0,0.0,4,0.333333333,1
130,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,63,63,63,63,74,74,74,S1,1486340100,2017-02-06 0:15:00,1486341000,0,0.0,3,0.4,1
131,74,66,66,66,66,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,S1,1486341000,2017-02-06 0:30:00,1486341900,0,0.0,3,0.2,1
132,59,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486341900,2017-02-06 0:45:00,1486342800,0,0.0,3,0.2,1
133,57,57,57,57,57,64,64,64,64,63,63,63,63,59,59,59,59,58,58,58,58,,,,,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486342800,2017-02-06 1:00:00,1486343700,0,0.0,3,0.2,1
134,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486343700,2017-02-06 1:15:00,1486344600,0,0.0,0,0.0,1
135,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486344600,2017-02-06 1:30:00,1486345500,0,0.0,0,0.0,1
136,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,60,60,60,60,68,68,68,68,61,61,61,61,59,59,59,59,,,,,,,,S1,1486345500,2017-02-06 1:45:00,1486346400,0,0.0,3,0.466666667,1
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486346400,2017-02-06 2:00:00,1486347300,0,0.0,3,0.4,1
138,57,58,58,58,58,67,67,67,67,75,75,75,75,62,62,62,62,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,S1,1486347300,2017-02-06 2:15:00,1486348200,0,0.0,3,1.466666667,1
139,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486348200,2017-02-06 2:30:00,1486349100,0,0.0,1,0.066666667,1
140,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486349100,2017-02-06 2:45:00,1486350000,0,0.0,3,0.333333333,1
141,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486350000,2017-02-06 3:00:00,1486350900,0,0.0,0,0.0,1
142,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486350900,2017-02-06 3:15:00,1486351800,0,0.0,0,0.0,1
143,57,57,57,57,57,69,69,69,69,72,72,72,72,61,61,61,61,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486351800,2017-02-06 3:30:00,1486352700,0,0.0,4,0.8,1
144,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,66,66,66,66,63,63,63,63,59,59,59,59,57,57,57,57,57,57,57,57,57,57,57,S1,1486352700,2017-02-06 3:45:00,1486353600,0,0.0,3,0.6,1
145,57,57,57,57,57,58,58,58,58,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486353600,2017-02-06 4:00:00,1486354500,0,0.0,3,0.2,1
146,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S1,1486354500,2017-02-06 4:15:00,1486355400,0,0.0,0,0.0,1
147,57,57,57,57,57,57,57,57,57,56,56,56,56,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,S1,1486355400,2017-02-06 4:30:00,1486356300,0,0.0,0,0.0,1
148,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,56,56,56,S1,1486356300,2017-02-06 4:45:00,1486357200,0,0.0,4,0.266666667,1
149,56,61,61,61,61,56,56,56,56,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S1,1486357200,2017-02-06 5:00:00,1486358100,0,0.0,2,0.266666667,1
150,53,53,53,53,53,54,54,54,54,53,53,53,53,52,52,52,52,53,53,53,53,53,53,53,53,54,54,54,54,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,S1,1486358100,2017-02-06 5:15:00,1486359000,0,0.0,2,0.8,1
151,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S1,1486359000,2017-02-06 5:30:00,1486359900,0,0.0,2,0.266666667,1
152,53,53,53,53,53,53,53,53,53,54,54,54,54,67,67,67,67,59,59,59,59,62,62,62,62,60,60,60,60,,,,,,,,,,,,,,,,,,,,,56,56,56,56,56,56,56,56,53,53,53,S1,1486359900,2017-02-06 5:45:00,1486360800,0,0.0,3,0.8,1
153,53,51,51,51,51,60,60,60,60,69,69,69,69,58,58,58,58,54,54,54,54,53,53,53,53,52,52,52,52,52,52,52,52,53,53,53,53,67,67,67,67,59,59,59,59,63,63,63,63,58,58,58,58,54,54,54,54,53,53,53,S1,1486360800,2017-02-06 6:00:00,1486361700,0,0.0,7,1.266666667,0
154,53,52,52,52,52,52,52,52,52,63,63,63,63,66,66,66,66,73,73,73,73,72,72,72,72,59,59,59,59,54,54,54,54,51,51,51,51,48,48,48,48,46,46,46,46,46,46,46,46,48,48,48,48,46,46,46,46,45,45,45,S1,1486361700,2017-02-06 6:15:00,1486362600,0,0.0,4,3.066666667,0
155,45,44,44,44,44,56,56,56,56,63,63,63,63,80,80,80,80,74,74,74,74,70,70,70,70,61,61,61,61,56,56,56,56,60,60,60,60,61,61,61,61,78,78,78,78,92,92,92,92,91,91,91,91,88,88,88,88,90,90,90,S1,1486362600,2017-02-06 6:30:00,1486363500,0,0.0,7,4.466666667,0
156,90,105,105,105,105,99,99,99,99,91,91,91,91,88,88,88,88,108,108,108,108,95,95,95,95,88,88,88,88,79,79,79,79,77,77,77,77,87,87,87,87,86,86,86,86,84,84,84,84,100,100,100,100,91,91,91,91,86,86,86,S1,1486363500,2017-02-06 6:45:00,1486364400,0,0.0,7,4.733333333,0
157,86,82,82,82,82,80,80,80,80,79,79,79,79,83,83,83,83,90,90,90,90,83,83,83,83,87,87,87,87,81,81,81,81,81,81,81,81,81,81,81,81,80,80,80,80,86,86,86,86,87,87,87,87,97,97,97,97,107,107,107,S1,1486364400,2017-02-06 7:00:00,1486365300,0,0.0,7,6.066666667,0
158,107,100,100,100,100,104,104,104,104,99,99,99,99,96,96,96,96,91,91,91,91,86,86,86,86,90,90,90,90,102,102,102,102,91,91,91,91,96,96,96,96,108,108,108,108,105,105,105,105,92,92,92,92,81,81,81,81,79,79,79,S1,1486365300,2017-02-06 7:15:00,1486366200,0,0.0,7,4.4,0
159,79,75,75,75,75,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,71,71,71,71,71,71,71,71,72,72,72,72,100,100,100,100,107,107,107,107,111,111,111,111,108,108,108,108,98,98,98,98,100,100,100,S1,1486366200,2017-02-06 7:30:00,1486367100,0,0.0,7,3.733333333,0
160,100,102,102,102,102,93,93,93,93,89,89,89,89,83,83,83,83,103,103,103,103,104,104,104,104,90,90,90,90,96,96,96,96,91,91,91,91,84,84,84,84,88,88,88,88,88,88,88,88,83,83,83,83,80,80,80,80,78,78,78,S1,1486367100,2017-02-06 7:45:00,1486368000,0,0.0,7,3.866666667,0
161,78,78,78,78,78,83,83,83,83,84,84,84,84,82,82,82,82,78,78,78,78,76,76,76,76,74,74,74,74,73,73,73,73,80,80,80,80,78,78,78,78,74,74,74,74,72,72,72,72,74,74,74,74,90,90,90,90,82,82,82,S1,1486368000,2017-02-06 8:00:00,1486368900,0,0.0,7,2.866666667,0
162,82,73,73,73,73,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,82,82,82,82,77,77,77,77,72,72,72,72,70,70,70,70,71,71,71,71,72,72,72,72,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,S1,1486368900,2017-02-06 8:15:00,1486369800,0,0.0,3,2.6,0
163,70,85,85,85,85,80,80,80,80,73,73,73,73,75,75,75,75,86,86,86,86,75,75,75,75,71,71,71,71,70,70,70,70,81,81,81,81,90,90,90,90,85,85,85,85,77,77,77,77,73,73,73,73,74,74,74,74,86,86,86,S1,1486369800,2017-02-06 8:30:00,1486370700,0,0.0,4,2.733333333,0
164,86,75,75,75,75,71,71,71,71,90,90,90,90,99,99,99,99,90,90,90,90,79,79,79,79,71,71,71,71,70,70,70,70,69,69,69,69,74,74,74,74,81,81,81,81,76,76,76,76,77,77,77,77,73,73,73,73,70,70,70,S1,1486370700,2017-02-06 8:45:00,1486371600,0,0.0,7,3.066666667,0
165,70,70,70,70,70,83,83,83,83,84,84,84,84,84,84,84,84,76,76,76,76,88,88,88,88,84,84,84,84,81,81,81,81,75,75,75,75,70,70,70,70,70,70,70,70,81,81,81,81,83,83,83,83,78,78,78,78,71,71,71,S1,1486371600,2017-02-06 9:00:00,1486372500,0,0.0,7,4.4,0
166,71,69,69,69,69,70,70,70,70,68,68,68,68,68,68,68,68,69,69,69,69,77,77,77,77,79,79,79,79,72,72,72,72,78,78,78,78,77,77,77,77,72,72,72,72,71,71,71,71,81,81,81,81,74,74,74,74,71,71,71,S1,1486372500,2017-02-06 9:15:00,1486373400,0,0.0,3,2.2,0
167,71,64,64,64,64,66,66,66,66,69,69,69,69,64,64,64,64,64,64,64,64,66,66,66,66,67,67,67,67,68,68,68,68,67,67,67,67,66,66,66,66,67,67,67,67,69,69,69,69,66,66,66,66,65,65,65,65,65,65,65,S1,1486373400,2017-02-06 9:30:00,1486374300,0,0.0,7,3.066666667,0
168,65,73,73,73,73,78,78,78,78,76,76,76,76,96,96,96,96,88,88,88,88,83,83,83,83,77,77,77,77,72,72,72,72,76,76,76,76,76,76,76,76,67,67,67,67,66,66,66,66,71,71,71,71,71,71,71,71,79,79,79,S1,1486374300,2017-02-06 9:45:00,1486375200,0,0.0,7,3.933333333,0
169,79,86,86,86,86,98,98,98,98,81,81,81,81,71,71,71,71,65,65,65,65,75,75,75,75,74,74,74,74,67,67,67,67,68,68,68,68,65,65,65,65,64,64,64,64,64,64,64,64,73,73,73,73,77,77,77,77,69,69,69,S1,1486375200,2017-02-06 10:00:00,1486376100,0,0.0,3,2.6,0
170,69,65,65,65,65,75,75,75,75,80,80,80,80,75,75,75,75,68,68,68,68,64,64,64,64,63,63,63,63,63,63,63,63,67,67,67,67,71,71,71,71,79,79,79,79,82,82,82,82,74,74,74,74,70,70,70,70,69,69,69,S1,1486376100,2017-02-06 10:15:00,1486377000,0,0.0,7,3.133333333,0
171,69,73,73,73,73,82,82,82,82,74,74,74,74,66,66,66,66,62,62,62,62,62,62,62,62,61,61,61,61,63,63,63,63,59,59,59,59,71,71,71,71,73,73,73,73,67,67,67,67,80,80,80,80,79,79,79,79,68,68,68,S1,1486377000,2017-02-06 10:30:00,1486377900,0,0.0,7,3.266666667,0
172,68,62,62,62,62,62,62,62,62,60,60,60,60,67,67,67,67,69,69,69,69,77,77,77,77,84,84,84,84,85,85,85,85,77,77,77,77,70,70,70,70,72,72,72,72,72,72,72,72,64,64,64,64,60,60,60,60,75,75,75,S1,1486377900,2017-02-06 10:45:00,1486378800,0,0.0,7,4.133333333,0
173,75,80,80,80,80,78,78,78,78,84,84,84,84,67,67,67,67,69,69,69,69,63,63,63,63,72,72,72,72,65,65,65,65,66,66,66,66,65,65,65,65,59,59,59,59,58,58,58,58,69,69,69,69,68,68,68,68,62,62,62,S1,1486378800,2017-02-06 11:00:00,1486379700,0,0.0,7,3.2,0
174,62,59,59,59,59,57,57,57,57,57,57,57,57,57,57,57,57,59,59,59,59,59,59,59,59,57,57,57,57,69,69,69,69,71,71,71,71,74,74,74,74,67,67,67,67,62,62,62,62,58,58,58,58,57,57,57,57,70,70,70,S1,1486379700,2017-02-06 11:15:00,1486380600,0,0.0,4,3.2,0
